Best model,All models,Rashomon,Best of Family,Best of Family models ∩ Rashomon models
0.20668010732995432,0.1860633191215019,0.1818317568441296,0.4527461105029109,0.3374520637493499
0.028272199176593182,0.025695927633666793,0.02696978191845867,0.03085166460654032,0.03275816131320064
0.28517034968747296,0.2626662934026716,0.27154539134981787,0.20412065718895028,0.13832847433833487
0.11383936635294929,0.0936119733574272,0.09215988848999186,0.0554619624271196,0.06895789896652964
0.4334214157539457,0.26769145359272584,0.26079551210326835,0.07415049530700639,0.1203478056312676
0.06166284205406298,0.06461839514227363,0.07059962210376296,0.10544024241629317,0.1171857239977217
0.29553346348235365,0.322420015875622,0.3026894746184831,0.2683786006898899,0.34983798368072483
0.027580872919681698,0.0242632640151082,0.025123221245048566,0.045925101302469074,0.0620207710318183
0.3354867660691854,0.4949513260569306,0.4471486791905669,0.8402870983747681,0.6540111649185915
